Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Navy,RDT&E,1961,Current,1367e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1961,Current,167e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1961,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1961,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1961,Current,19e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1962,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1962,Constant,51288e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1962,Constant,30922e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1962,Constant,6451e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1962,Constant,10036e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1962,Constant,111e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1962,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1962,Constant,1154e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1962,Constant,205e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1962,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1962,Current,3394e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1962,Current,3029e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1962,Current,6764e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1962,Current,1309e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1962,Current,15e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1962,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1962,Current,169e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1962,Current,3e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1963,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1963,Constant,51694e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1963,Constant,29584e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1963,Constant,64809e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1963,Constant,11342e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1963,Constant,1221e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1963,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1963,Constant,6e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1963,Constant,-218e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1963,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1963,Current,348e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1963,Current,3014e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1963,Current,7113e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1963,Current,1511e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1963,Current,168e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1963,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1963,Current,1e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1963,Current,-32e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1964,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1964,Constant,51861e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1964,Constant,29948e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1964,Constant,53129e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1964,Constant,11592e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1964,Constant,1427e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1964,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1964,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1964,Constant,-367e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1964,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1964,Current,3708e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1964,Current,31e8,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1964,Current,6326e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1964,Current,1561e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1964,Current,205e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1964,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1964,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1964,Current,-54e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1965,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1965,Constant,52991e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1965,Constant,31257e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1965,Constant,46626e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1965,Constant,10144e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1965,Constant,1845e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1965,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1965,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1965,Constant,-403e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1965,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1965,Current,3955e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1965,Current,3447e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1965,Current,5778e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1965,Current,1388e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1965,Current,277e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1965,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1965,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1965,Current,-6e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1966,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1966,Constant,57042e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1966,Constant,36315e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1966,Constant,53501e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1966,Constant,11055e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1966,Constant,4055e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1966,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1966,Constant,1041e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1966,Constant,-423e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1966,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1966,Current,4711e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1966,Current,4261e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1966,Current,7296e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1966,Current,1574e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1966,Current,644e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1966,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1966,Current,16e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1966,Current,-65e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1967,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1967,Constant,6145e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1967,Constant,41681e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1967,Constant,56298e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1967,Constant,12896e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1967,Constant,1707e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1967,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1967,Constant,116e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1967,Constant,-281e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1967,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1967,Current,5337e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1967,Current,5094e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1967,Current,8012e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1967,Current,1919e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1967,Current,272e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1967,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1967,Current,185e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1967,Current,-45e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1968,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1968,Constant,63142e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1968,Constant,43165e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1968,Constant,50463e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1968,Constant,12293e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1968,Constant,3063e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1968,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1968,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1968,Constant,-212e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1968,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1968,Current,5751e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1968,Current,5407e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1968,Current,7608e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1968,Current,1872e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1968,Current,519e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1968,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1968,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1968,Current,-35e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1969,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1969,Constant,63807e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1969,Constant,43884e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1969,Constant,41391e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1969,Constant,13491e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1969,Constant,1717e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1969,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1969,Constant,1836e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1969,Constant,-224e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1969,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1969,Current,6156e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1969,Current,5835e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1969,Current,657e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1969,Current,2147e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1969,Current,297e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1969,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1969,Current,312e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1969,Current,-38e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1970,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1970,Constant,6137e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1970,Constant,39954e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1970,Constant,44023e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1970,Constant,13194e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1970,Constant,1665e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1970,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1970,Constant,26e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1970,Constant,-195e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1970,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1970,Current,6675e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1970,Current,5634e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1970,Current,7107e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1970,Current,2236e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1970,Current,31e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1970,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1970,Current,5e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1970,Current,-34e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1971,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1971,Constant,54946e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1971,Constant,35736e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1971,Constant,40564e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1971,Constant,12215e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1971,Constant,1525e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1971,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1971,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1971,Constant,-165e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1971,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1971,Current,6393e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1971,Current,5355e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1971,Current,7118e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1971,Current,2178e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1971,Current,307e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1971,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1971,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1971,Current,-3e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1972,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1972,Constant,50988e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1972,Constant,36209e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1972,Constant,4551e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1972,Constant,12528e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1972,Constant,1661e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1972,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1972,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1972,Constant,-173e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1972,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1972,Current,6758e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1972,Current,5538e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1972,Current,8605e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1972,Current,2368e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1972,Current,366e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1972,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1972,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1972,Current,-33e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1973,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1973,Constant,49738e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1973,Constant,35553e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1973,Constant,43096e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1973,Constant,12507e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1973,Constant,2174e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1973,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1973,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1973,Constant,-17e7,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Current Dollars,1973,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Personnel,1973,Current,7346e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Operation and Maintenance,1973,Current,5841e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Procurement,1973,Current,8865e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,RDT&E,1973,Current,2542e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Military Construction,1973,Current,538e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Family Housing,1973,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds,1973,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other",1973,Current,-34e6,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,FY  Constant Dollars,1974,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
