source.table,budget.type,deflator.type,military.dept,FY,amount
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1982,165183000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1982,152901000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1982,64634000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1983,51520000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1983,67402000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1983,62894000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1983,23224000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1983,144874000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1983,178107000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1983,164635000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1983,59513000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1984,55655000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1984,70920000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1984,68620000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1984,25611000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1984,149333000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1984,180429000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1984,172400000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1984,63016000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1985,66708000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1985,84197000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1985,81988000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1985,12476000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1985,170335000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1985,206057000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1985,198397000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1985,29155000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1986,71107000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1986,88492000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1986,91188000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1986,14848000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1986,175378000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1986,210970000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1986,213853000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1986,33458000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1987,73855000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1987,90813000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1987,91144000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1987,18195000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1987,177149000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1987,210525000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1987,208970000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1987,39196000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1988,77427000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1988,94570000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1988,93060000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1988,16878000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1988,178386000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1988,211856000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1988,206910000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1988,35385000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1989,80121000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1989,101171000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1989,94676000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1989,18912000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1989,177090000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1989,217058000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1989,202908000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1989,37709000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1990,78213000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1990,97725000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1990,93546000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1990,20272000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1990,168836000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1990,204634000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1990,195187000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1990,38742000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1991,90654000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1991,102180000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1991,94510000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1991,-24954000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1991,183477000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1991,202628000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1991,185324000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1991,-40110000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1992,79501000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1992,96858000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1992,85019000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1992,25583000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1992,160076000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1992,188481000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1992,164465000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1992,44993000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1993,72584000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1993,94914000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1993,83802000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1993,27289000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1993,140875000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1993,179296000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1993,156144000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1993,58316000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1994,65350000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1994,85927000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1994,80289000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1994,37069000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1994,125364000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1994,158216000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1994,146829000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1994,74399000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1995,64079000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1995,85910000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1995,76799000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1995,33820000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1995,120457000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1995,154538000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1995,139464000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1995,67203000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1996,61682000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1996,79587000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1996,75378000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1996,36610000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1996,113611000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1996,141251000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1996,133702000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1996,70535000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1997,64857000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1997,82098000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1997,76622000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1997,34753000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1997,115524000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1997,141624000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1997,132013000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1997,65977000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1998,64586000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1998,78047000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1998,77906000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1998,35597000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1998,111464000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1998,131623000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1998,130453000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1998,66319000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,1999,65773000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,1999,78598000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,1999,79158000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,1999,37850000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,1999,110538000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,1999,131002000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,1999,130335000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,1999,68613000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2000,70617000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2000,87204000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2000,82092000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2000,41321000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2000,114619000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2000,140256000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2000,131875000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2000,72945000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2001,73854000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2001,90444000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2001,84827000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2001,41855000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2001,116341000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2001,140764000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2001,131503000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2001,73308000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2002,83324000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2002,98547000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2002,95561000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2002,54683000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2002,126760000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2002,149429000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2002,144620000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2002,91152000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2003,105248000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2003,112017000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2003,111559000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2003,58517000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2003,156665000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2003,167356000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2003,166412000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2003,93741000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2004,129039000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2004,120381000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2004,122162000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2004,64935000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2004,186215000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2004,174358000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2004,176825000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2004,100125000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2005,152113000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2005,126088000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2005,127939000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2005,68014000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2005,211312000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2005,175129000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2005,177117000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2005,100842000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2006,163357000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2006,132267000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2006,132706000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2006,70946000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2006,219734000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2006,177372000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2006,176878000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2006,101636000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2007,179413000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2007,139141000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2007,135262000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2007,75272000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2007,234656000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2007,181682000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2007,175847000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2007,103995000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2008,212565000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2008,152459000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2008,144983000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2008,84592000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2008,269758000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2008,192486000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2008,181645000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2008,112590000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2009,232384000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2009,158108000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2009,152307000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2009,93538000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2009,288652000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2009,196536000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2009,188993000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2009,120952000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2010,238625000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2010,166883000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2010,159505000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2010,101726000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2010,292012000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2010,203548000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2010,193749000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2010,128015000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2011,237225000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2011,170868000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2011,163085000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2011,106786000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2011,284974000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2011,203961000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2011,194144000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2011,131530000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2012,213604000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2012,167682000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2012,159262000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2012,110357000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2012,252479000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2012,196610000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2012,186486000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2012,133150000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2013,190931000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2013,160158000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2013,152740000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2013,103964000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2013,222647000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2013,185389000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2013,175076000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2013,123424000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2014,166190000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2014,160153000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2014,147718000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2014,103824000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2014,191397000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2014,183066000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2014,167284000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2014,121455000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2015,155393000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2015,159546000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2015,147169000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2015,100394000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2015,177129000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2015,180407000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2015,166023000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2015,116044000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2016,150093000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2016,161694000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2016,150341000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2016,103241000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2016,169578000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2016,182199000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2016,169137000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2016,117207000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2017,148240000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2017,160047000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2017,156315000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2017,104291000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2017,164540000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2017,177074000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2017,172676000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2017,115892000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2018,154865000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2018,167062000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2018,168162000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2018,110518000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2018,168017000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2018,180640000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2018,181341000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2018,120190000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2019,166352000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2019,182090000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2019,187110000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2019,118423000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2019,176541000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2019,192378000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2019,197124000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2019,126197000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2020,178797000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2020,193984000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2020,198044000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2020,119589000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2020,186189000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2020,201464000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2020,205305000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2020,124564000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2021,190324000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2021,202207000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2021,200729000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2021,119194000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2021,194441000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2021,206679000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2021,205158000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2021,121966000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,army,2022,183295000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,navy,2022,208066000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,air.force,2022,207573000000
tbl.6.13.Outlays.by.Public.Law,Outlays,current,defense.wide,2022,130511000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,army,2022,183295000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,navy,2022,208066000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,air.force,2022,207573000000
tbl.6.13.Outlays.by.Public.Law,Outlays,constant,defense.wide,2022,130511000000
