source.table,budget.type,deflator.type,military.dept,FY,amount
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2018,113853000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2018,0
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2018,190529000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2018,203358000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2018,203102000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2018,122265000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2018,0
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2019,181166000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2019,197778000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2019,196066000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2019,117991000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2019,0
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2019,189439000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2019,206327000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2019,204297000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2019,123930000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2019,0
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2020,180090000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2020,210025000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2020,207169000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2020,120539000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2020,0
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2020,184029000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2020,214275000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2020,211171000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2020,123394000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2020,0
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2021,177925000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2021,207073000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2021,207168000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2021,113336000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2021,0
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2021,177925000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2021,207073000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2021,207168000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2021,113336000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2021,0
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2022,164245000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2022,208285000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2022,211558000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2022,117766000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2022,20000000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2022,160721000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2022,204012000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2022,207298000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2022,115008000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2022,19552000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2023,167869000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2023,215192000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2023,214571000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2023,119383000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2023,20000000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2023,160686000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2023,206300000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2023,205822000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2023,113778000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2023,19164000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2024,173476000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2024,220493000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2024,220311000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2024,128227000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2024,10000000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2024,162458000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2024,206941000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2024,206952000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2024,119366000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2024,9339000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,army,2025,177783000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,navy,2025,226781000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,air.force,2025,224480000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,defense.wide,2025,129242000000
tbl.6.03.TOA.by.Military.Dept,TOA,current,OCO.place.holder,2025,10000000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,army,2025,162886000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,navy,2025,208392000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,air.force,2025,206518000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,defense.wide,2025,117446000000
tbl.6.03.TOA.by.Military.Dept,TOA,constant,OCO.place.holder,2025,9156000000
