source.table,budget.type,deflator.type,FY,major.force.program,amount
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2025,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1962,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1963,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1964,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1965,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1966,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1967,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1968,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1969,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1970,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1971,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1972,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1973,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1974,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1975,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1976,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1977,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1978,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1979,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1980,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1981,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1982,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1983,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1984,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1985,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1986,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1987,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1988,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1989,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1990,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1991,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1992,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1993,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1994,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1995,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1996,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1997,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1998,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1999,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2000,other,197000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2001,other,4000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2002,other,100000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2003,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2004,other,-304000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2005,other,-342000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2006,other,-187000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2007,other,-793000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2008,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2009,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2010,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2011,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2012,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2013,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2014,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2015,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2016,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2017,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2018,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2019,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2020,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2021,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2022,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2023,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2024,other,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2025,other,0
